"ID","Incident_Num","Incident_Type","Occured_date_time","Precinct","Sector","Beat","Officer_ID","Subject_ID","Subject_Race","Subject_Gender","datetime","serious","(Intercept)","Subject_RaceAmerican_Indian_Alaska_Native","Subject_RaceAsian","Subject_RaceBlack_or_African_American","Subject_RaceHispanic_or_Latino","Subject_RaceNat_Hawaiian_Oth_Pac_Islander","Subject_RaceNot_Specified","Subject_RaceTwo_or_More_Races","Subject_Gender_","Subject_GenderFemale","Subject_GenderNon_binary","Subject_GenderOther","Subject_GenderTransgender_Female","Subject_GenderTransgender_Male","Subject_GenderUnknown","Precinct-","Precinct0","PrecinctEast","PrecinctNorth","PrecinctOOJ","PrecinctSouth","PrecinctSouthwest"
"2020UOF-1119-2223-22809",56580,"Level 2 - Use of Force","06/25/2020 12:21:00 PM","North","LINCOLN","L2",2202,23691,"Black_or_African_American","Male",2020-06-25 12:21:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1531-1293-23073",58441,"Level 2 - Use of Force","09/24/2020 10:02:00 PM","East","","-",1760,23954,"White","Unknown",2020-09-24 22:02:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-0661-1070-22560",56044,"Level 2 - Use of Force","06/01/2020 04:00:00 PM","North","UNION","U3",1826,23442,"White","Male",2020-06-01 16:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0335-2563-21863",54364,"Level 1 - Use of Force","03/11/2020 08:37:00 PM","South","ROBERT","R3",4836,22747,"White","Male",2020-03-11 20:37:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0949-2784-22584",56089,"Level 1 - Use of Force","06/07/2020 08:34:00 PM","North","BOY","B3",5466,23466,"Black_or_African_American","Female",2020-06-07 20:34:00,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0343-1274-22077",54806,"Level 1 - Use of Force","04/06/2020 01:19:00 AM","West","DAVID","D3",1604,22960,"White","Male",2020-04-06 01:19:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0136-2736-21524",53292,"Level 1 - Use of Force","02/08/2020 12:00:00 AM","East","GEORGE","G1",5265,22408,"Black_or_African_American","Male",2020-02-08,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0898-41-22541",56374,"Level 2 - Use of Force","05/30/2020 12:00:00 AM","West","MARY","M2",1524,23423,"White","Unknown",2020-05-30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2020UOF-0727-44-7943",56129,"Level 2 - Use of Force","06/06/2020 07:30:00 PM","East","EDWARD","E2",1554,7884,"Not_Specified","Male",2020-06-06 19:30:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0931-2665-22475",55741,"Level 1 - Use of Force","05/23/2020 09:05:00 PM","West","KING","K3",5112,23357,"Not_Specified","Male",2020-05-23 21:05:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1561-1207-738",58554,"Level 2 - Use of Force","09/26/2020 07:12:00 PM","East","EDWARD","E2",1637,736,"Not_Specified","Male",2020-09-26 19:12:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1033-2318-22854",56700,"Level 1 - Use of Force","07/02/2020 03:51:00 AM","East","EDWARD","E2",2314,23736,"White","Female",2020-07-02 03:51:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0662-2224-22542",55985,"Level 2 - Use of Force","05/30/2020 04:35:00 PM","West","KING","K1",2203,23424,"Not_Specified","Female",2020-05-30 16:35:00,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1341-1398-22453",55695,"Level 2 - Use of Force","05/21/2020 04:30:00 PM","East","EDWARD","E1",1107,23336,"White","Male",2020-05-21 16:30:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0261-1274-21939",54559,"Level 1 - Use of Force","03/19/2020 10:13:00 PM","West","KING","K3",1604,22823,"Black_or_African_American","Male",2020-03-19 22:13:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1914-41-1023",57597,"Level 2 - Use of Force","08/15/2020 04:30:00 PM","East","","-",1524,1020,"Not_Specified","Unknown",2020-08-15 16:30:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-0016-1307-21284",52487,"Level 1 - Use of Force","01/10/2020 02:15:00 PM","OOJ","","-",1616,22169,"Not_Specified","Female",2020-01-10 14:15:00,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"2020UOF-1051-2137-22718",56394,"Level 2 - Use of Force","06/17/2020 01:00:00 AM","North","LINCOLN","L3",2140,23600,"White","Male",2020-06-17 01:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1359-1019-22834",56652,"Level 1 - Use of Force","06/29/2020 02:40:00 PM","Southwest","FRANK","F1",1253,23716,"White","Female",2020-06-29 14:40:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2020UOF-0562-2149-22363",55503,"Level 2 - Use of Force","05/12/2020 04:31:00 PM","North","BOY","B2",2165,23246,"White","Male",2020-05-12 16:31:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0914-1047-5287",56388,"Level 2 - Use of Force","06/06/2020 07:37:00 PM","West","MARY","M2",1698,5248,"White","Male",2020-06-06 19:37:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0042-1182-21422",52873,"Level 1 - Use of Force","01/24/2020 02:22:00 PM","North","LINCOLN","L2",1665,22307,"Asian","Female",2020-01-24 14:22:00,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0906-2494-22712",56377,"Level 2 - Use of Force","06/08/2020 12:08:00 AM","East","EDWARD","E2",2780,23594,"White","Male",2020-06-08 00:08:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0707-1180-6763",56158,"Level 2 - Use of Force","05/29/2020 08:20:00 PM","West","KING","K1",1664,6715,"Not_Specified","Unknown",2020-05-29 20:20:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2020UOF-0818-2310-5643",56228,"Level 2 - Use of Force","05/30/2020 09:02:00 AM","West","MARY","M3",2306,5602,"Not_Specified","Male",2020-05-30 09:02:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0842-1073-738",56312,"Level 2 - Use of Force","05/29/2020 11:23:00 PM","East","EDWARD","E2",1828,736,"Not_Specified","Male",2020-05-29 23:23:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0532-1509-22431",55650,"Level 3 - OIS","05/19/2020 03:26:00 PM","West","QUEEN","Q3",1167,23314,"Black_or_African_American","Male",2020-05-19 15:26:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1251-1219-23202",57443,"Level 2 - Use of Force","05/30/2020 04:52:00 PM","West","MARY","M3",1786,24083,"White","Female",2020-05-30 16:52:00,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1964-1198-24114",59721,"Level 2 - Use of Force","11/30/2020 09:00:00 PM","East","CHARLIE","C3",1629,24994,"White","Female",2020-11-30 21:00:00,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1583-1596-23729",58589,"Level 2 - Use of Force","09/26/2020 07:04:00 PM","East","EDWARD","E2",583,24609,"Not_Specified","Unknown",2020-09-26 19:04:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-1232-2292-5287",57425,"Level 2 - Use of Force","07/25/2020 04:00:00 PM","East","EDWARD","E2",2244,5248,"White","Male",2020-07-25 16:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1981-1278-21550",59889,"Level 1 - Use of Force","12/11/2020 12:46:00 PM","South","OCEAN","O2",1608,22434,"White","Male",2020-12-11 12:46:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0029-2326-18109",52646,"Level 1 - Use of Force","01/17/2020 11:49:00 PM","North","UNION","U2",2322,18995,"Black_or_African_American","Female",2020-01-17 23:49:00,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0945-1012-7943",56432,"Level 2 - Use of Force","06/07/2020 12:00:00 AM","East","EDWARD","E2",1222,7884,"Not_Specified","Male",2020-06-07,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1375-1068-6759",58061,"Level 2 - Use of Force","09/07/2020 06:30:00 PM","South","OCEAN","O2",1824,6711,"Not_Specified","Unknown",2020-09-07 18:30:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"2020UOF-1589-1260-23237",57514,"Level 2 - Use of Force","08/11/2020 06:10:00 PM","Southwest","FRANK","F2",1751,24118,"Hispanic_or_Latino","Male",2020-08-11 18:10:00,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2020UOF-0621-1415-1023",55958,"Level 2 - Use of Force","06/02/2020 12:00:00 AM","East","EDWARD","E2",1122,1020,"Not_Specified","Unknown",2020-06-02,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-0470-2272-9049",54741,"Level 1 - Use of Force","04/01/2020 11:45:00 AM","North","LINCOLN","L3",2229,8966,"Asian","Female",2020-04-01 11:45:00,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1855-1147-10804",60020,"Level 2 - Use of Force","12/18/2020 07:55:00 AM","East","EDWARD","E2",1812,11708,"Not_Specified","Unknown",2020-12-18 07:55:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-1122-1096-23075",57143,"Level 2 - Use of Force","07/25/2020 04:00:00 PM","East","EDWARD","E2",1682,23956,"White","Male",2020-07-25 16:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1303-2189-23015",57000,"Level 2 - Use of Force","07/19/2020 03:30:00 PM","West","DAVID","D2",2183,23896,"Not_Specified","Female",2020-07-19 15:30:00,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1772-2224-23016",59735,"Level 2 - Use of Force","07/19/2020 03:35:00 PM","West","DAVID","D2",2203,23897,"Not_Specified","Male",2020-07-19 15:35:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0989-672-5287",56564,"Level 2 - Use of Force","05/30/2020 03:10:00 PM","West","MARY","M3",726,5248,"White","Male",2020-05-30 15:10:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0262-2886-21949",54572,"Level 1 - Use of Force","03/20/2020 12:22:00 PM","West","DAVID","D2",5687,22833,"Black_or_African_American","Female",2020-03-20 12:22:00,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0412-1532-22188",55041,"Level 1 - Use of Force","04/20/2020 07:05:00 PM","OOJ","","99",1185,23071,"White","Male",2020-04-20 19:05:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2020UOF-1906-1245-20102",57232,"Level 2 - Use of Force","07/29/2020 08:10:00 AM","East","CHARLIE","C3",1651,20988,"White","Male",2020-07-29 08:10:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0353-2149-21986",54636,"Level 1 - Use of Force","03/25/2020 03:17:00 PM","North","UNION","U2",2165,22870,"Black_or_African_American","Male",2020-03-25 15:17:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0105-1331-21672",53715,"Level 1 - Use of Force","02/21/2020 05:30:00 AM","East","GEORGE","G2",1572,22556,"Black_or_African_American","Male",2020-02-21 05:30:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0826-1975-22642",56251,"Level 2 - Use of Force","05/30/2020 01:30:00 PM","West","MARY","M2",1878,23524,"Not_Specified","Male",2020-05-30 13:30:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0092-1371-21369",53125,"Level 1 - Use of Force","02/02/2020 05:00:00 PM","North","JOHN","J1",1588,22254,"White","Male",2020-02-02 17:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0158-2108-24452",52800,"Level 1 - Use of Force","01/22/2020 02:45:00 PM","West","DAVID","D1",2141,25332,"Black_or_African_American","Male",2020-01-22 14:45:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0267-2756-21868",54403,"Level 1 - Use of Force","03/12/2020 10:43:00 PM","West","DAVID","D1",5296,22752,"White","Male",2020-03-12 22:43:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0642-2149-5287",55995,"Level 2 - Use of Force","05/30/2020 04:40:00 PM","West","KING","K1",2165,5248,"White","Male",2020-05-30 16:40:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1075-1502-5643",56756,"Level 2 - Use of Force","07/03/2020 01:30:00 AM","East","EDWARD","E2",1165,5602,"Not_Specified","Male",2020-07-03 01:30:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0474-2727-15538",54568,"Level 2 - Use of Force","03/03/2020 04:00:00 PM","West","KING","K1",5253,16428,"Black_or_African_American","Male",2020-03-03 16:00:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1071-2228-22877",56745,"Level 1 - Use of Force","07/02/2020 10:00:00 PM","West","DAVID","D2",2212,23759,"White","Female",2020-07-02 22:00:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0983-41-4238",56536,"Level 2 - Use of Force","05/31/2020 04:17:00 PM","West","DAVID","D1",1524,4210,"Not_Specified","Male",2020-05-31 16:17:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0614-485-22531",55948,"Level 2 - Use of Force","06/01/2020 09:00:00 PM","West","MARY","M2",1065,23413,"Not_Specified","Unknown",2020-06-01 21:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2020UOF-1902-2200-23062",57106,"Level 2 - Use of Force","07/23/2020 11:00:00 PM","East","GEORGE","G2",2189,23943,"White","Male",2020-07-23 23:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1511-2109-23706",58391,"Level 2 - Use of Force","09/23/2020 11:36:00 PM","East","EDWARD","E2",2142,24586,"Not_Specified","Unknown",2020-09-23 23:36:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-1013-918-22770",56244,"Level 2 - Use of Force","06/07/2020 07:25:00 PM","East","CHARLIE","C1",410,23652,"Not_Specified","Unknown",2020-06-07 19:25:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-1327-2512-22938",56916,"Level 2 - Use of Force","07/10/2020 07:50:00 AM","South","SAM","S2",4744,23819,"Black_or_African_American","Male",2020-07-10 07:50:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-1060-1976-22900",56784,"Level 1 - Use of Force","07/05/2020 02:30:00 AM","East","EDWARD","E2",1880,23782,"White","Male",2020-07-05 02:30:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0205-2105-21833",54239,"Level 1 - Use of Force","03/07/2020 10:37:00 PM","North","JOHN","J3",2146,22717,"White","Male",2020-03-07 22:37:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1928-2214-23719",58666,"Level 1 - Use of Force","10/06/2020 03:04:00 PM","North","UNION","U1",2200,24599,"Not_Specified","Male",2020-10-06 15:04:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1911-2513-23227",57493,"Level 1 - Use of Force","08/10/2020 07:57:00 PM","East","EDWARD","E1",4745,24108,"White","Female",2020-08-10 19:57:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1552-840-11758",58369,"Level 2 - Use of Force","08/26/2020 10:20:00 PM","East","CHARLIE","C1",909,12659,"Not_Specified","Male",2020-08-26 22:20:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0157-1489-21482",53133,"Level 2 - Use of Force","02/02/2020 02:29:00 AM","West","KING","K3",1155,22367,"Hispanic_or_Latino","Unknown",2020-02-02 02:29:00,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2020UOF-0788-2047-7414",56270,"Level 2 - Use of Force","06/08/2020 12:15:00 AM","East","EDWARD","E2",2122,7364,"Black_or_African_American","Male",2020-06-08 00:15:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1970-2741-7148",59839,"Level 1 - Use of Force","12/09/2020 08:00:00 AM","North","UNION","U1",5269,7100,"Black_or_African_American","Male",2020-12-09 08:00:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0517-2650-13878",55368,"Level 1 - Use of Force","05/06/2020 03:51:00 AM","West","KING","K3",5072,14771,"White","Male",2020-05-06 03:51:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1723-1258-23633",59271,"Level 1 - Use of Force","11/03/2020 08:39:00 PM","South","SAM","S3",1749,24513,"Black_or_African_American","Female",2020-11-03 20:39:00,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0390-2108-21768",53982,"Level 2 - Use of Force","02/28/2020 02:21:00 PM","West","MARY","M3",2141,22652,"Black_or_African_American","Male",2020-02-28 14:21:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0919-1193-5528",56319,"Level 2 - Use of Force","05/29/2020 07:00:00 PM","West","KING","K3",1779,5488,"Black_or_African_American","Female",2020-05-29 19:00:00,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0191-1049-2317",53582,"Level 1 - Use of Force","02/18/2020 04:33:00 AM","South","SAM","S2",1668,2302,"Black_or_African_American","Male",2020-02-18 04:33:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-1948-2476-24047",59509,"Level 2 - Use of Force","11/16/2020 06:21:00 PM","OOJ","","99",2472,24927,"White","Male",2020-11-16 18:21:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2020UOF-0189-1271-2317",53580,"Level 1 - Use of Force","02/18/2020 04:25:00 AM","South","SAM","S2",1425,2302,"Black_or_African_American","Male",2020-02-18 04:25:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-1483-1623-23628",58275,"Level 1 - Use of Force","09/18/2020 09:00:00 AM","North","NORA","N3",868,24508,"Not_Specified","Male",2020-09-18 09:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-1399-2751-22431",56056,"Level 1 - Use of Force","05/19/2020 12:00:00 AM","West","QUEEN","Q3",5304,23314,"Black_or_African_American","Male",2020-05-19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1946-2076-24008",59372,"Level 1 - Use of Force","11/09/2020 11:40:00 PM","East","EDWARD","E1",2125,24888,"Black_or_African_American","Male",2020-11-09 23:40:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0518-2353-13878",55364,"Level 1 - Use of Force","05/06/2020 04:00:00 AM","West","KING","K3",2349,14771,"White","Male",2020-05-06 04:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0383-2625-22125",54893,"Level 1 - Use of Force","04/12/2020 02:30:00 AM","West","KING","K2",5020,23008,"Black_or_African_American","Male",2020-04-12 02:30:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0582-2634-22520",55874,"Level 2 - Use of Force","05/31/2020 12:52:00 AM","West","KING","K1",5060,23402,"Black_or_African_American","Male",2020-05-31 00:52:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0830-1131-22522",56227,"Level 1 - Use of Force","05/30/2020 07:38:00 PM","West","MARY","M3",1655,23404,"Black_or_African_American","Male",2020-05-30 19:38:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1616-2634-23749",58639,"Level 1 - Use of Force","10/05/2020 08:00:00 PM","West","KING","K3",5060,24629,"Black_or_African_American","Male",2020-10-05 20:00:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0398-889-22149",54934,"Level 1 - Use of Force","04/14/2020 04:20:00 PM","North","UNION","U3",1047,23032,"White","Female",2020-04-14 16:20:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"2020UOF-0506-1331-22340",55470,"Level 1 - Use of Force","05/11/2020 08:00:00 PM","West","DAVID","D1",1572,23223,"Black_or_African_American","Male",2020-05-11 20:00:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0251-2665-21870",54409,"Level 1 - Use of Force","03/12/2020 08:00:00 PM","West","KING","K2",5112,22754,"White","Female",2020-03-12 20:00:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1708-2344-23836",58904,"Level 1 - Use of Force","10/16/2020 01:32:00 PM","Southwest","FRANK","F1",2340,24716,"American_Indian_Alaska_Native","Female",2020-10-16 13:32:00,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2020UOF-1834-2593-16729",59104,"Level 2 - Use of Force","10/28/2020 11:58:00 AM","West","KING","K1",4918,17617,"White","Male",2020-10-28 11:58:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1819-2739-22180",58089,"Level 2 - Use of Force","09/08/2020 07:42:00 PM","West","MARY","M2",5258,23063,"Black_or_African_American","Male",2020-09-08 19:42:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-1172-12-23140",57314,"Level 2 - Use of Force","07/25/2020 04:25:00 PM","East","EDWARD","E2",1204,24021,"Not_Specified","Male",2020-07-25 16:25:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0944-2034-6763",56430,"Level 2 - Use of Force","06/08/2020 12:23:00 AM","East","EDWARD","E2",2103,6715,"Not_Specified","Unknown",2020-06-08 00:23:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2020UOF-1173-2326-7943",57305,"Level 2 - Use of Force","07/25/2020 04:30:00 PM","East","EDWARD","E2",2322,7884,"Not_Specified","Male",2020-07-25 16:30:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-0484-1047-22316",55416,"Level 1 - Use of Force","05/07/2020 08:30:00 PM","OOJ","","-",1698,23199,"Black_or_African_American","Male",2020-05-07 20:30:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2020UOF-0911-1978-22714",56383,"Level 2 - Use of Force","05/31/2020 09:56:00 PM","West","MARY","M2",1792,23596,"Black_or_African_American","Male",2020-05-31 21:56:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0575-965-7943",55855,"Level 2 - Use of Force","05/30/2020 12:00:00 PM","West","KING","K1",932,7884,"Not_Specified","Male",2020-05-30 12:00:00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0184-2671-21308",52573,"Level 2 - Use of Force","01/10/2020 02:29:00 AM","Southwest","WILLIAM","W1",5110,22193,"White","Female",2020-01-10 02:29:00,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2020UOF-1144-1975-22097",54819,"Level 2 - Use of Force","04/06/2020 06:08:00 PM","East","EDWARD","E1",1878,22980,"Black_or_African_American","Male",2020-04-06 18:08:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2020UOF-1874-2842-24049",59515,"Level 1 - Use of Force","11/16/2020 11:04:00 PM","South","SAM","S1",5604,24929,"Hispanic_or_Latino","Male",2020-11-16 23:04:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2020UOF-0967-1259-21828",54232,"Level 2 - Use of Force","03/07/2020 01:45:00 AM","West","KING","K2",1750,22712,"Black_or_African_American","Female",2020-03-07 01:45:00,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2020UOF-0458-2810-22233",55172,"Level 1 - Use of Force","04/26/2020 12:55:00 PM","North","LINCOLN","L3",5517,23116,"White","Female",2020-04-26 12:55:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
